geoid,geoid20,year,denom_adult_pop,voted_count,registered_count,registration_pct,voter_turnout_pct,denom_registered
1400000US06037573601,6037573601,2018,4780,3080,4709,98.5,65.400002,4709
1400000US06037573700,6037573700,2018,3912,2180,3268,83.5,66.699997,3268
1400000US06037573800,6037573800,2018,3422,2152,3131,91.5,68.699997,3131
1400000US06037573902,6037573902,2018,1574,1127,1627,100,69.300003,1627
1400000US06037574000,6037574000,2018,4189,2803,3947,94.199997,71,3947
1400000US06037574100,6037574100,2018,3947,2543,3770,95.5,67.5,3770
1400000US06037574201,6037574201,2018,2301,1529,2257,98.099998,67.699997,2257
1400000US06037574202,6037574202,2018,1923,695,1217,63.299999,57.099998,1217
1400000US06037574300,6037574300,2018,4681,2994,4342,92.800003,69,4342
1400000US06037574400,6037574400,2018,4070,2747,3978,97.699997,69.099998,3978
1400000US06037574500,6037574500,2018,5257,3271,4800,91.300003,68.099998,4800
1400000US06037574602,6037574602,2018,1063,653,916,86.199997,71.300003,916
1400000US06037574800,6037574800,2018,2504,1500,2121,84.699997,70.699997,2121
1400000US06037574901,6037574901,2018,2938,1918,2734,93.099998,70.199997,2734
1400000US06037574902,6037574902,2018,4813,1319,2510,52.200001,52.5,2510
1400000US06037575001,6037575001,2018,3218,1107,1958,60.799999,56.5,1958
1400000US06037575002,6037575002,2018,4066,1568,2705,66.5,58,2705
1400000US06037575101,6037575101,2018,3178,789,2002,63,39.400002,2002
1400000US06037575102,6037575102,2018,2982,542,1480,49.599998,36.599998,1480
1400000US06037575103,6037575103,2018,3993,988,2318,58.099998,42.599998,2318
1400000US06037575201,6037575201,2018,3218,701,2085,64.800003,33.599998,2085
1400000US06037575202,6037575202,2018,2910,509,1744,59.900002,29.200001,1744
1400000US06037575300,6037575300,2018,3099,605,1845,59.5,32.799999,1845
1400000US06037575401,6037575401,2018,3363,348,1245,37,28,1245
1400000US06037575402,6037575402,2018,2729,349,1190,43.599998,29.299999,1190
1400000US06037575801,6037575801,2018,1562,304,840,53.799999,36.200001,840
1400000US06037575802,6037575802,2018,3829,700,2019,52.700001,34.700001,2019
1400000US06037575803,6037575803,2018,2234,561,1412,63.200001,39.700001,1412
1400000US06037575901,6037575901,2018,2588,805,1653,63.900002,48.700001,1653
1400000US06037575902,6037575902,2018,4511,1315,2818,62.5,46.700001,2818
1400000US06037576001,6037576001,2018,4978,1924,3488,70.099998,55.200001,3488
1400000US06037576200,6037576200,2018,4765,1461,3605,75.699997,40.5,3605
1400000US06037576301,6037576301,2018,3351,885,2043,61,43.299999,2043
1400000US06037576302,6037576302,2018,2911,599,1917,65.900002,31.200001,1917
1400000US06037576401,6037576401,2018,3575,491,1672,46.799999,29.4,1672
1400000US06037576402,6037576402,2018,3704,652,1883,50.799999,34.599998,1883
1400000US06037576403,6037576403,2018,3557,666,2030,57.099998,32.799999,2030
1400000US06037576501,6037576501,2018,2188,755,1574,71.900002,48,1574
1400000US06037576502,6037576502,2018,3707,1274,2486,67.099998,51.200001,2486
1400000US06037576503,6037576503,2018,3834,991,2212,57.700001,44.799999,2212
1400000US06037576601,6037576601,2018,3989,1550,2863,71.800003,54.099998,2863
1400000US06037576602,6037576602,2018,4037,1613,2774,68.699997,58.099998,2774
1400000US06037576700,6037576700,2018,3700,1940,2874,77.699997,67.5,2874
1400000US06037576801,6037576801,2018,3349,1565,2758,82.400002,56.700001,2758
1400000US06037576802,6037576802,2018,3208,1583,2472,77.099998,64,2472
1400000US06037576901,6037576901,2018,4022,927,2318,57.599998,40,2318
1400000US06037576903,6037576903,2018,2622,676,1689,64.400002,40,1689
1400000US06037576904,6037576904,2018,2711,902,1904,70.199997,47.400002,1904
1400000US06037577000,6037577000,2018,6175,2222,4123,66.800003,53.900002,4123
1400000US06037577100,6037577100,2018,5817,3106,4759,81.800003,65.300003,4759
1400000US06037577200,6037577200,2018,5120,2514,3849,75.199997,65.300003,3849
1400000US06037577300,6037577300,2018,4979,2431,3840,77.099998,63.299999,3840
1400000US06037577400,6037577400,2018,2717,1592,2231,82.099998,71.400002,2231
1400000US06037577501,6037577501,2018,2990,1990,2693,90.099998,73.900002,2693
1400000US06037577504,6037577504,2018,1183,734,1073,90.699997,68.400002,1073
1400000US06037577602,6037577602,2018,2824,1792,2512,89,71.300003,2512
1400000US06037577604,6037577604,2018,1230,661,940,76.400002,70.300003,940
1400000US06037577605,6037577605,2018,3898,2592,3590,92.099998,72.199997,3590
1400000US06037577606,6037577606,2018,2948,1960,2713,92,72.199997,2713
1400000US06037577700,6037577700,2018,3514,1096,2506,71.300003,43.700001,2506
1400000US06037577800,6037577800,2018,3256,1111,2064,63.400002,53.799999,2064
1400000US06037577900,6037577900,2018,5084,1930,3516,69.199997,54.900002,3516
1400000US06037578000,6037578000,2018,4787,1017,2697,56.299999,37.700001,2697
1400000US06037578100,6037578100,2018,2329,210,555,23.799999,37.799999,555
1400000US06037599000,6037599000,2018,2638,1000,1733,65.699997,57.700001,1733
1400000US06037600100,6037600100,2018,4832,1093,3106,64.300003,35.200001,3106
1400000US06037600201,6037600201,2018,3063,852,2273,74.199997,37.5,2273
1400000US06037600202,6037600202,2018,4883,1212,3321,68,36.5,3321
1400000US06037600302,6037600302,2018,2431,1195,2501,100,47.799999,2501
1400000US06037600303,6037600303,2018,2740,586,1813,66.199997,32.299999,1813
1400000US06037600304,6037600304,2018,2517,506,1535,61,33,1535
1400000US06037600400,6037600400,2018,3124,1668,3152,100,52.900002,3152
1400000US06037600501,6037600501,2018,1967,1218,2086,100,58.400002,2086
1400000US06037600601,6037600601,2018,2104,1216,2004,95.199997,60.700001,2004
1400000US06037600602,6037600602,2018,1802,317,909,50.400002,34.900002,909
1400000US06037600702,6037600702,2018,3637,1861,3279,90.199997,56.799999,3279
1400000US06037600703,6037600703,2018,1696,1173,1673,98.599998,70.099998,1673
1400000US06037600704,6037600704,2018,2690,1388,2316,86.099998,59.900002,2316
1400000US06037600801,6037600801,2018,2579,1655,2728,100,60.700001,2728
1400000US06037600802,6037600802,2018,2375,1218,1981,83.400002,61.5,1981
1400000US06037600902,6037600902,2018,4742,1701,3431,72.400002,49.599998,3431
1400000US06037600911,6037600911,2018,2715,1087,1945,71.599998,55.900002,1945
1400000US06037600912,6037600912,2018,4271,1411,2802,65.599998,50.400002,2802
1400000US06037601001,6037601001,2018,2099,905,1586,75.599998,57.099998,1586
1400000US06037601002,6037601002,2018,3844,1424,2838,73.800003,50.200001,2838
1400000US06037601100,6037601100,2018,4551,1148,2581,56.700001,44.5,2581
1400000US06037601202,6037601202,2018,2857,981,2080,72.800003,47.200001,2080
1400000US06037601211,6037601211,2018,2104,760,1515,72,50.200001,1515
1400000US06037601212,6037601212,2018,5021,1323,2716,54.099998,48.700001,2716
1400000US06037601301,6037601301,2018,1489,1040,1568,100,66.300003,1568
1400000US06037601302,6037601302,2018,5271,1978,3794,72,52.099998,3794
1400000US06037601303,6037601303,2018,3855,1260,2522,65.400002,50,2522
1400000US06037601401,6037601401,2018,4544,1283,2727,60,47,2727
1400000US06037601402,6037601402,2018,3812,1232,2561,67.199997,48.099998,2561
1400000US06037601501,6037601501,2018,2803,484,1125,40.099998,43,1125
1400000US06037601502,6037601502,2018,2698,553,1311,48.599998,42.200001,1311
1400000US06037601600,6037601600,2018,3165,760,1612,50.900002,47.099998,1612
1400000US06037601700,6037601700,2018,3960,687,1617,40.799999,42.5,1617
1400000US06037601801,6037601801,2018,2151,591,1373,63.799999,43,1373
1400000US06037601802,6037601802,2018,2817,677,1457,51.700001,46.5,1457
1400000US06037601900,6037601900,2018,3559,841,2009,56.400002,41.900002,2009
1400000US06037602002,6037602002,2018,2187,648,1365,62.400002,47.5,1365
1400000US06037602003,6037602003,2018,3165,982,2262,71.5,43.400002,2262
1400000US06037602103,6037602103,2018,5035,1134,2559,50.799999,44.299999,2559
1400000US06037602104,6037602104,2018,4222,1143,2304,54.599998,49.599998,2304
1400000US06037602105,6037602105,2018,3317,809,1685,50.799999,48,1685
1400000US06037602106,6037602106,2018,4402,1305,2422,55,53.900002,2422
1400000US06037602201,6037602201,2018,4318,2137,3648,84.5,58.599998,3648
1400000US06037602202,6037602202,2018,1325,656,1120,84.5,58.599998,1120
1400000US06037602301,6037602301,2018,4727,2290,3916,82.800003,58.5,3916
1400000US06037602302,6037602302,2018,3521,1694,2462,69.900002,68.800003,2462
1400000US06037602402,6037602402,2018,4638,2077,3595,77.5,57.799999,3595
1400000US06037602403,6037602403,2018,4146,999,2000,48.200001,50,2000
1400000US06037602404,6037602404,2018,4054,1278,2544,62.799999,50.200001,2544
1400000US06037602504,6037602504,2018,3672,834,1769,48.200001,47.099998,1769
1400000US06037602505,6037602505,2018,2967,582,1248,42.099998,46.599998,1248
1400000US06037602506,6037602506,2018,2978,807,1662,55.799999,48.599998,1662
1400000US06037602507,6037602507,2018,3658,877,1777,48.599998,49.400002,1777
1400000US06037602510,6037602510,2018,2538,631,1355,53.400002,46.599998,1355
1400000US06037602511,6037602511,2018,2555,635,1364,53.400002,46.599998,1364
1400000US06037602512,6037602512,2018,475,111,251,100,44.200001,251
1400000US06037602513,6037602513,2018,2914,726,1602,55,45.299999,1602
1400000US06037602601,6037602601,2018,4545,2345,4084,89.900002,57.400002,4084
1400000US06037602602,6037602602,2018,2272,1173,2042,89.900002,57.400002,2042
1400000US06037602700,6037602700,2018,3177,1951,3470,100,56.200001,3470
1400000US06037602801,6037602801,2018,2399,539,1527,63.700001,35.299999,1527
1400000US06037602802,6037602802,2018,3633,1738,3147,86.599998,55.200001,3147
1400000US06037602900,6037602900,2018,3209,979,2197,68.5,44.599998,2197
1400000US06037603004,6037603004,2018,1295,365,798,61.599998,45.700001,798
1400000US06037603005,6037603005,2018,4288,1224,2933,68.400002,41.700001,2933
1400000US06037603006,6037603006,2018,1512,575,1121,74.099998,51.299999,1121
1400000US06037603007,6037603007,2018,3307,895,2049,62,43.700001,2049
1400000US06037603008,6037603008,2018,2312,626,1432,61.900002,43.700001,1432
1400000US06037603101,6037603101,2018,3247,1112,2346,72.300003,47.400002,2346
1400000US06037603102,6037603102,2018,3025,978,2027,67,48.200001,2027
1400000US06037603200,6037603200,2018,2728,904,1765,64.699997,51.200001,1765
1400000US06037603301,6037603301,2018,3211,866,1824,56.799999,47.5,1824
1400000US06037603302,6037603302,2018,3278,984,2047,62.400002,48.099998,2047
1400000US06037603400,6037603400,2018,3372,1288,2486,73.699997,51.799999,2486
1400000US06037603500,6037603500,2018,2455,1074,1983,80.800003,54.200001,1983
1400000US06037603600,6037603600,2018,3464,1412,2644,76.300003,53.400002,2644
1400000US06037603702,6037603702,2018,3989,2362,4028,100,58.599998,4028
1400000US06037603703,6037603703,2018,1959,872,1563,79.800003,55.799999,1563
1400000US06037603705,6037603705,2018,1917,447,863,45,51.799999,863
1400000US06037603706,6037603706,2018,2646,616,1192,45,51.700001,1192
1400000US06037603801,6037603801,2018,3574,757,1581,44.200001,47.900002,1581
1400000US06037603802,6037603802,2018,2984,928,1815,60.799999,51.099998,1815
1400000US06037603901,6037603901,2018,2716,963,1772,65.199997,54.299999,1772
1400000US06037603902,6037603902,2018,2774,983,1810,65.199997,54.299999,1810
1400000US06037604001,6037604001,2018,3677,891,1745,47.5,51.099998,1745
1400000US06037604002,6037604002,2018,3894,1041,2057,52.799999,50.599998,2057
1400000US06037604101,6037604101,2018,2638,687,1417,53.700001,48.5,1417
1400000US06037604102,6037604102,2018,2930,763,1573,53.700001,48.5,1573
1400000US06037604200,6037604200,2018,4708,1762,3634,77.199997,48.5,3634
1400000US06037609900,6037609900,2018,1688,459,973,57.599998,47.200001,973
1400000US06037620001,6037620001,2018,3236,1976,2785,86.099998,71,2785
1400000US06037620002,6037620002,2018,2625,1615,2360,89.900002,68.400002,2360
1400000US06037620101,6037620101,2018,4196,2695,3799,90.5,70.900002,3799
1400000US06037620102,6037620102,2018,2865,1787,2686,93.800003,66.5,2686
1400000US06037620201,6037620201,2018,1393,627,1005,72.099998,62.400002,1005
1400000US06037620301,6037620301,2018,3309,2659,3572,100,74.400002,3572
1400000US06037620303,6037620303,2018,3132,2317,3114,99.400002,74.400002,3114
1400000US06037620305,6037620305,2018,4593,2969,4368,95.099998,68,4368
1400000US06037620400,6037620400,2018,3821,2729,3805,99.599998,71.699997,3805
1400000US06037620501,6037620501,2018,4426,2510,3829,86.5,65.599998,3829
1400000US06037620521,6037620521,2018,2952,1549,2522,85.400002,61.400002,2522
1400000US06037620522,6037620522,2018,3899,2028,3190,81.800003,63.599998,3190
1400000US06037620601,6037620601,2018,4010,2168,3488,87,62.200001,3488
1400000US06037620602,6037620602,2018,4190,2366,3696,88.199997,64,3696
1400000US06037620701,6037620701,2018,5707,3083,4601,80.599998,67,4601
1400000US06037620703,6037620703,2018,2405,1383,2123,88.300003,65.099998,2123
1400000US06037620704,6037620704,2018,3115,1792,2750,88.300003,65.199997,2750
1400000US06037620801,6037620801,2018,2802,1906,2721,97.099998,70,2721
1400000US06037620802,6037620802,2018,3020,2054,2932,97.099998,70.099998,2932
1400000US06037620901,6037620901,2018,2046,1405,1925,94.099998,73,1925
1400000US06037620904,6037620904,2018,2220,1380,1990,89.599998,69.300003,1990
1400000US06037621001,6037621001,2018,3618,2059,2856,78.900002,72.099998,2856
1400000US06037621005,6037621005,2018,4464,2723,3897,87.300003,69.900002,3897
1400000US06037621102,6037621102,2018,2263,1512,2094,92.5,72.199997,2094
1400000US06037621104,6037621104,2018,5929,2808,4465,75.300003,62.900002,4465
1400000US06037621201,6037621201,2018,5089,2920,4443,87.300003,65.699997,4443
1400000US06037621204,6037621204,2018,2873,1289,2128,74.099998,60.599998,2128
1400000US06037621301,6037621301,2018,5211,3346,4898,94,68.300003,4898
1400000US06037621324,6037621324,2018,3173,1633,2562,80.699997,63.700001,2562
1400000US06037621326,6037621326,2018,2655,1412,2143,80.699997,65.900002,2143
1400000US06037621400,6037621400,2018,3467,2401,3464,99.900002,69.300003,3464
1400000US06037650001,6037650001,2018,4645,1982,3203,69,61.900002,3203
1400000US06037650003,6037650003,2018,2592,596,1032,39.799999,57.799999,1032
1400000US06037650004,6037650004,2018,3303,977,1667,50.5,58.599998,1667
1400000US06037650101,6037650101,2018,4847,2197,3422,70.599998,64.199997,3422
1400000US06037650102,6037650102,2018,1761,897,1429,81.099998,62.799999,1429
1400000US06037650200,6037650200,2018,4778,2155,3645,76.300003,59.099998,3645
1400000US06037650300,6037650300,2018,5654,2366,4043,71.5,58.5,4043
1400000US06037650401,6037650401,2018,3640,2003,3085,84.800003,64.900002,3085
1400000US06037650501,6037650501,2018,2408,1438,2125,88.199997,67.699997,2125
1400000US06037650502,6037650502,2018,3499,1981,2836,81.099998,69.900002,2836
1400000US06037650603,6037650603,2018,3053,1711,2559,83.800003,66.900002,2559
1400000US06037650604,6037650604,2018,4687,1162,2263,48.299999,51.299999,2263
1400000US06037650605,6037650605,2018,2407,695,1158,48.099998,60,1158
1400000US06037650606,6037650606,2018,3557,885,1679,47.200001,52.700001,1679
1400000US06037650607,6037650607,2018,2452,610,1157,47.200001,52.700001,1157
1400000US06037650701,6037650701,2018,1965,1140,1674,85.199997,68.099998,1674
1400000US06037650702,6037650702,2018,3871,2078,2972,76.800003,69.900002,2972
1400000US06037650801,6037650801,2018,2976,1080,1741,58.5,62,1741
1400000US06037650802,6037650802,2018,2200,799,1288,58.5,62,1288
1400000US06037650901,6037650901,2018,4143,2126,3578,86.400002,59.400002,3578
1400000US06037650903,6037650903,2018,2755,1117,1958,71.099998,57,1958
1400000US06037650904,6037650904,2018,2430,986,1727,71.099998,57.099998,1727
1400000US06037651001,6037651001,2018,4358,2173,3361,77.099998,64.699997,3361
1400000US06037651002,6037651002,2018,4014,1827,2896,72.099998,63.099998,2896
1400000US06037651101,6037651101,2018,3985,1988,3064,76.900002,64.900002,3064
1400000US06037651102,6037651102,2018,3016,1365,2143,71.099998,63.700001,2143
1400000US06037651201,6037651201,2018,3889,2438,3387,87.099998,72,3387
1400000US06037651221,6037651221,2018,2744,965,1672,60.900002,57.700001,1672
1400000US06037651222,6037651222,2018,4614,1831,2932,63.5,62.400002,2932
1400000US06037651302,6037651302,2018,4530,3351,4612,100,72.699997,4612
1400000US06037651304,6037651304,2018,3895,2427,3356,86.199997,72.300003,3356
1400000US06037651401,6037651401,2018,1866,1030,1499,80.300003,68.699997,1499
1400000US06037651402,6037651402,2018,5034,2185,3429,68.099998,63.700001,3429
1400000US06037670001,6037670001,2018,2938,1229,2080,70.800003,59.099998,2080
1400000US06037670002,6037670002,2018,3230,1210,2302,71.300003,52.599998,2302
1400000US06037670003,6037670003,2018,4519,1979,3589,79.400002,55.099998,3589
1400000US06037670101,6037670101,2018,3590,1485,2635,73.400002,56.400002,2635
1400000US06037670102,6037670102,2018,2048,831,1491,72.800003,55.700001,1491
1400000US06037670201,6037670201,2018,3257,2247,3204,98.400002,70.099998,3204
1400000US06037670202,6037670202,2018,1963,1486,2059,100,72.199997,2059
1400000US06037670324,6037670324,2018,3849,2966,3931,100,75.5,3931
1400000US06037670326,6037670326,2018,2802,2142,2958,100,72.400002,2958
1400000US06037670328,6037670328,2018,3806,2385,3335,87.599998,71.5,3335
1400000US06037670405,6037670405,2018,2285,1381,2047,89.599998,67.5,2047
1400000US06037670406,6037670406,2018,1436,783,1195,83.199997,65.5,1195
1400000US06037670407,6037670407,2018,4550,1860,2908,63.900002,64,2908
1400000US06037670413,6037670413,2018,3606,1966,2819,78.199997,69.699997,2819
1400000US06037670416,6037670416,2018,3538,1779,2681,75.800003,66.400002,2681
1400000US06037670417,6037670417,2018,2532,1514,2062,81.400002,73.400002,2062
1400000US06037670418,6037670418,2018,2962,1762,2532,85.5,69.599998,2532
1400000US06037670500,6037670500,2018,1296,934,1348,100,69.300003,1348
1400000US06037670603,6037670603,2018,1533,1012,1449,94.5,69.800003,1449
1400000US06037670604,6037670604,2018,4045,2669,3823,94.5,69.800003,3823
1400000US06037670701,6037670701,2018,5351,2962,4501,84.099998,65.800003,4501
1400000US06037670702,6037670702,2018,4494,2558,3551,79,72,3551
1400000US06037700101,6037700101,2018,5047,2496,4301,85.199997,58,4301
1400000US06037700102,6037700102,2018,4128,1743,3102,75.099998,56.200001,3102
1400000US06037700200,6037700200,2018,6777,3247,5136,75.800003,63.200001,5136
1400000US06037700300,6037700300,2018,6234,3223,4848,77.800003,66.5,4848
1400000US06037700400,6037700400,2018,5278,2542,4085,77.400002,62.200001,4085
1400000US06037700501,6037700501,2018,3420,1854,2868,83.900002,64.599998,2868
1400000US06037700502,6037700502,2018,4075,2097,3430,84.199997,61.099998,3430
1400000US06037700600,6037700600,2018,3957,2292,3555,89.800003,64.5,3555
1400000US06037700700,6037700700,2018,2559,1396,2256,88.199997,61.900002,2256
1400000US06037700801,6037700801,2018,4351,1499,2793,64.199997,53.700001,2793
1400000US06037700802,6037700802,2018,3458,1314,2289,66.199997,57.400002,2289
1400000US06037700901,6037700901,2018,2764,1304,2248,81.300003,58,2248
1400000US06037700902,6037700902,2018,5994,2310,3880,64.699997,59.5,3880
1400000US06037701000,6037701000,2018,4558,2505,3640,79.900002,68.800003,3640
1400000US06037701201,6037701201,2018,2934,2454,3464,100,70.800003,3464
1400000US06037701202,6037701202,2018,2860,1779,2648,92.599998,67.199997,2648
1400000US06037701302,6037701302,2018,4344,2463,3817,87.900002,64.5,3817
1400000US06037701304,6037701304,2018,5125,3276,4657,90.900002,70.300003,4657
1400000US06037701402,6037701402,2018,5535,3056,5048,91.199997,60.5,5048
1400000US06037701501,6037701501,2018,4363,2483,3981,91.199997,62.400002,3981
1400000US06037701502,6037701502,2018,3352,1560,2664,79.5,58.599998,2664
1400000US06037701601,6037701601,2018,3493,2113,3154,90.300003,67,3154
1400000US06037701602,6037701602,2018,3158,1858,3053,96.699997,60.900002,3053
1400000US06037701701,6037701701,2018,2878,1543,2529,87.900002,61,2529
1400000US06037701702,6037701702,2018,3122,1441,2470,79.099998,58.299999,2470
1400000US06037701801,6037701801,2018,5682,2366,4304,75.699997,55,4304
1400000US06037701802,6037701802,2018,3852,1762,3296,85.599998,53.5,3296
1400000US06037701902,6037701902,2018,4392,1768,3895,88.699997,45.400002,3895
1400000US06037702002,6037702002,2018,5592,2898,4567,81.699997,63.5,4567
1400000US06037702102,6037702102,2018,5473,3304,4995,91.300003,66.099998,4995
1400000US06037702201,6037702201,2018,3505,2214,3346,95.5,66.199997,3346
1400000US06037702202,6037702202,2018,3124,2136,3044,97.400002,70.199997,3044
1400000US06037702300,6037702300,2018,5433,3386,4885,89.900002,69.300003,4885
1400000US06037702400,6037702400,2018,3779,2237,3327,88,67.199997,3327
1400000US06037702501,6037702501,2018,3842,2564,3552,92.5,72.199997,3552
1400000US06037702502,6037702502,2018,3231,2171,3054,94.5,71.099998,3054
1400000US06037702600,6037702600,2018,4903,3205,4591,93.599998,69.800003,4591
1400000US06037702700,6037702700,2018,2731,1889,2501,91.599998,75.5,2501
1400000US06037702801,6037702801,2018,4061,2200,3405,83.800003,64.599998,3405
1400000US06037702802,6037702802,2018,1980,947,1422,71.800003,66.599998,1422
1400000US06037702803,6037702803,2018,2469,988,1494,60.5,66.099998,1494
1400000US06037702900,6037702900,2018,9042,3556,6167,68.199997,57.700001,6167
1400000US06037703002,6037703002,2018,5729,4006,5776,100,69.400002,5776
1400000US06037703003,6037703003,2018,2227,1177,1665,74.800003,70.699997,1665
1400000US06037703100,6037703100,2018,4977,3159,4733,95.099998,66.699997,4733
1400000US06037703200,6037703200,2018,4712,3384,5153,100,65.699997,5153
1400000US06037800101,6037800101,2018,4394,2824,4021,91.5,70.199997,4021
1400000US06037800103,6037800103,2018,1828,1287,1861,100,69.199997,1861
1400000US06037800104,6037800104,2018,3387,2385,3448,100,69.199997,3448
1400000US06037800202,6037800202,2018,4298,2845,4219,98.199997,67.400002,4219
1400000US06037800204,6037800204,2018,3596,3171,4794,100,66.099998,4794
1400000US06037800205,6037800205,2018,490,276,449,100,61.5,449
1400000US06037800206,6037800206,2018,3723,2179,3549,95.300003,61.400002,3549
1400000US06037800324,6037800324,2018,5218,3201,4687,89.800003,68.300003,4687
1400000US06037800325,6037800325,2018,2860,2041,2878,100,70.900002,2878
1400000US06037800328,6037800328,2018,2105,657,1020,48.5,64.400002,1020
1400000US06037800333,6037800333,2018,1052,466,724,68.800003,64.400002,724
1400000US06037800334,6037800334,2018,3968,1852,2852,71.900002,64.900002,2852
1400000US06037800335,6037800335,2018,4750,2727,3973,83.599998,68.599998,3973
1400000US06037800336,6037800336,2018,4622,2422,3624,78.400002,66.800003,3624
1400000US06037800337,6037800337,2018,650,341,509,100,67,509
1400000US06037800338,6037800338,2018,4949,3441,5021,100,68.5,5021
1400000US06037800406,6037800406,2018,2348,1206,1847,78.699997,65.300003,1847
1400000US06037800410,6037800410,2018,3626,795,1462,40.299999,54.400002,1462
1400000US06037800411,6037800411,2018,3373,1739,2587,76.699997,67.199997,2587
1400000US06037800412,6037800412,2018,2641,1361,2025,76.699997,67.199997,2025
1400000US06037800504,6037800504,2018,2243,1061,1666,74.300003,63.700001,1666
1400000US06037800506,6037800506,2018,2649,1569,2218,83.699997,70.699997,2218
1400000US06037900102,6037900102,2018,502,173,332,100,52.099998,332
1400000US06037900103,6037900103,2018,4157,1168,2600,62.5,44.900002,2600
1400000US06037900104,6037900104,2018,3971,1248,2722,68.5,45.799999,2722
1400000US06037900301,6037900301,2018,424,104,217,100,47.900002,217
1400000US06037900501,6037900501,2018,4849,1503,3339,68.900002,45,3339
1400000US06037900504,6037900504,2018,4753,1915,3666,77.099998,52.200001,3666
1400000US06037900505,6037900505,2018,2595,1074,2167,83.5,49.599998,2167
1400000US06037900506,6037900506,2018,3125,1046,2174,69.599998,48.099998,2174
1400000US06037900508,6037900508,2018,2357,999,1922,81.5,52,1922
1400000US06037900509,6037900509,2018,2072,656,1438,69.400002,45.599998,1438
1400000US06037900510,6037900510,2018,2868,908,1991,69.400002,45.599998,1991
1400000US06037900602,6037900602,2018,3988,878,2192,55,40.099998,2192
1400000US06037900606,6037900606,2018,2447,736,1681,68.699997,43.799999,1681
1400000US06037900607,6037900607,2018,2671,750,1824,68.300003,41.099998,1824
1400000US06037900608,6037900608,2018,2626,865,1782,67.900002,48.5,1782
1400000US06037900609,6037900609,2018,3290,887,1950,59.299999,45.5,1950
1400000US06037900610,6037900610,2018,2860,942,2083,72.800003,45.200001,2083
1400000US06037900611,6037900611,2018,1713,564,1247,72.800003,45.200001,1247
1400000US06037900701,6037900701,2018,3256,1096,2332,71.599998,47,2332
1400000US06037900703,6037900703,2018,3173,912,1820,57.400002,50.099998,1820
1400000US06037900704,6037900704,2018,2036,480,976,47.900002,49.200001,976
1400000US06037900705,6037900705,2018,2965,1267,2166,73.099998,58.5,2166
1400000US06037900804,6037900804,2018,2440,531,1344,55.099998,39.5,1344
1400000US06037900805,6037900805,2018,3765,1387,2733,72.599998,50.799999,2733
1400000US06037900806,6037900806,2018,3383,854,1984,58.599998,43,1984
1400000US06037900807,6037900807,2018,3076,955,2083,67.699997,45.799999,2083
1400000US06037900808,6037900808,2018,3092,959,2093,67.699997,45.799999,2093
1400000US06037900901,6037900901,2018,1360,636,1058,77.800003,60.099998,1058
1400000US06037900902,6037900902,2018,1708,799,1328,77.800003,60.200001,1328
1400000US06037901003,6037901003,2018,4541,0,0,0,,0
1400000US06037901007,6037901007,2018,1585,782,1237,78,63.200001,1237
1400000US06037901008,6037901008,2018,2105,706,1377,65.400002,51.299999,1377
1400000US06037901009,6037901009,2018,4086,1846,3013,73.699997,61.299999,3013
1400000US06037901010,6037901010,2018,3979,1510,2797,70.300003,54,2797
1400000US06037901011,6037901011,2018,4048,1698,2851,70.400002,59.599998,2851
1400000US06037901012,6037901012,2018,2796,1312,2289,81.900002,57.299999,2289
1400000US06037901013,6037901013,2018,2127,998,1742,81.900002,57.299999,1742
1400000US06037901014,6037901014,2018,4500,2112,3685,81.900002,57.299999,3685
1400000US06037901101,6037901101,2018,3956,1676,3046,77,55,3046
1400000US06037901102,6037901102,2018,4222,1751,3045,72.099998,57.5,3045
1400000US06037901209,6037901209,2018,1438,478,773,53.799999,61.799999,773
1400000US06037901210,6037901210,2018,1364,656,975,71.5,67.300003,975
1400000US06037901214,6037901214,2018,869,403,667,100,60.400002,667
1400000US06037901215,6037901215,2018,436,202,334,100,60.5,334
1400000US06037901216,6037901216,2018,6934,3215,5317,76.699997,60.5,5317
1400000US06037901217,6037901217,2018,2971,1732,2594,87.300003,66.800003,2594
1400000US06037901218,6037901218,2018,509,294,434,100,67.699997,434
1400000US06037901300,6037901300,2018,4319,1107,2198,50.900002,50.400002,2198
1400000US06037910002,6037910002,2018,5646,1674,3186,56.400002,52.5,3186
1400000US06037910210,6037910210,2018,5428,2740,4295,79.099998,63.799999,4295
1400000US06037910211,6037910211,2018,892,445,688,100,64.699997,688
1400000US06037910212,6037910212,2018,3092,1542,2386,77.199997,64.599998,2386
1400000US06037910213,6037910213,2018,1022,509,826,80.800003,61.599998,826
1400000US06037910214,6037910214,2018,4308,1907,3256,75.599998,58.599998,3256
1400000US06037910215,6037910215,2018,4379,1748,3100,70.800003,56.400002,3100
1400000US06037910216,6037910216,2018,3353,1625,2559,76.300003,63.5,2559
1400000US06037910217,6037910217,2018,3172,1799,2959,93.300003,60.799999,2959
1400000US06037910218,6037910218,2018,3613,1595,2714,75.099998,58.799999,2714
1400000US06037910301,6037910301,2018,3151,1724,2693,85.5,64,2693
1400000US06037910302,6037910302,2018,3855,2476,3758,97.5,65.900002,3758
1400000US06037910401,6037910401,2018,4800,1699,3020,62.900002,56.299999,3020
1400000US06037910404,6037910404,2018,3078,914,1849,60.099998,49.400002,1849
1400000US06037910405,6037910405,2018,3642,685,1840,50.5,37.200001,1840
